TaxonomicName,CatalogueNumber,Clade,Order,Family,Genus,FullName,VernacularName,Habit,LeafArrangement,LeafForm,LeafVenation,LeafMargin,Stipules,Exudate
Senegalia pervillei,K001270826,Eudicots-Rosids,Fabales,Fabaceae,Senegalia,Senegalia pervillei (Benth.) Boatwr. ,,climber,,,,,,
Christiana africana,K001271181,Eudicots-Rosids,Malvales,Malvaceae,Christiana,Christiana africana DC. ,,shrub;tree,,,,,,
Albizia aurisparsa,K001271182,Eudicots-Rosids,Fabales,Fabaceae,Albizia,Albizia aurisparsa (Drake) R. Vig. ,,tree,,,,,,
Ochna pervilleana,K001271395,Eudicots-Rosids,Malpighiales,Ochnaceae,Ochna,Ochna pervilleana Baill. ,,,,,,,,
Perriera madagascariensis,K001275558,Eudicots-Rosids,Sapindales,Simaroubaceae,Perriera,Perriera madagascariensis Courchet ,,tree,,,,,,
Leandriella valvata,K001295749,Eudicots-Asterids,Lamiales,Acanthaceae,Leandriella,Leandriella valvata Benoist ,,,,,,,,
Syzygium sakalavarum,K001314041,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium sakalavarum (H. Perrier) Labat & G.E. Schatz ,,tree,,,,,,
Syzygium sakalavarum,K001314042,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium sakalavarum (H. Perrier) Labat & G.E. Schatz ,,tree,,,,,,
Premna longiacuminata,K001331623,Eudicots-Asterids,Lamiales,Lamiaceae,Premna,Premna longiacuminata Moldenke ,,tree,,,,,,
Premna longiacuminata,K001331623_a,Eudicots-Asterids,Lamiales,Lamiaceae,Premna,Premna longiacuminata Moldenke ,,tree,,,,,,
Premna longiacuminata,K001331624,Eudicots-Asterids,Lamiales,Lamiaceae,Premna,Premna longiacuminata Moldenke ,,tree,,,,,,
Premna perplexans,K001331625,Eudicots-Asterids,Lamiales,Lamiaceae,Premna,Premna perplexans Moldenke ,,tree,,,,,,
Premna perplexans,K001331626,Eudicots-Asterids,Lamiales,Lamiaceae,Premna,Premna perplexans Moldenke ,,tree,,,,,,
Premna perplexans,K001331627,Eudicots-Asterids,Lamiales,Lamiaceae,Premna,Premna perplexans Moldenke ,,tree,,,,,,
Premna perplexans,K001331628,Eudicots-Asterids,Lamiales,Lamiaceae,Premna,Premna perplexans Moldenke ,,tree,,,,,,
Premna perplexans,K001331629,Eudicots-Asterids,Lamiales,Lamiaceae,Premna,Premna perplexans Moldenke ,,tree,,,,,,
Cryptostegia madagascariensis,K001334203,Eudicots-Asterids,Gentianales,Apocynaceae,Cryptostegia,Cryptostegia madagascariensis Bojer ex Decne. ,,climber;shrub,,,,,,
Abrus madagascariensis,K001342877,Eudicots-Rosids,Fabales,Fabaceae,Abrus,Abrus madagascariensis R. Vig. ,,climber,,,,,,
Triumfetta pentandra,K001342879,Eudicots-Rosids,Malvales,Malvaceae,Triumfetta,Triumfetta pentandra A. Rich. ,,herb;shrub,,,,,,
Indigofera hirsuta,K001342886,Eudicots-Rosids,Fabales,Fabaceae,Indigofera,Indigofera hirsuta L. ,,perennial or subshrub,,,,,,
Dalbergia chlorocarpa,K001349994,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia chlorocarpa R. Vig. ,,tree,,,,,,
Dalbergia chlorocarpa,K001349995,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia chlorocarpa R. Vig. ,,tree,,,,,,
Dalbergia trichocarpa,K001351388,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia trichocarpa Baker ,,tree,,,,,,
Dalbergia trichocarpa,K001351389,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia trichocarpa Baker ,,tree,,,,,,
Dalbergia tricolor,K001351441,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia tricolor Drake ,,shrub;tree,,,,,,
Dalbergia tricolor,K001351442,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia tricolor Drake ,,shrub;tree,,,,,,
Dalbergia tricolor,K001351443,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia tricolor Drake ,,shrub;tree,,,,,,
Doratoxylon chouxii,K001385985,Eudicots-Rosids,Sapindales,Sapindaceae,Doratoxylon,Doratoxylon chouxii Capuron ,,tree,,,,,,
Floscopa glomerata,K001393067,Monocots,Commelinales,Commelinaceae,Floscopa,Floscopa glomerata (Willd. ex Schult. & Schult. f.) Hassk. ,,herb,,,,,,
Acalypha lamiana,K001394513,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Acalypha,Acalypha lamiana Leandri ,,shrub,,,,,,
Leandriella valvata,K001400583,Eudicots-Asterids,Lamiales,Acanthaceae,Leandriella,Leandriella valvata Benoist ,,,,,,,,
Polystachya concreta,K001417518,Monocots,Asparagales,Orchidaceae,Polystachya,Polystachya concreta (Jacq.) Garay & H.R. Sweet ,,epiphyte;herb,,,,,,
Cleome viscosa,K001490537,Eudicots-Rosids,Brassicales,Cleomaceae,Cleome,Cleome viscosa L. ,,herb;shrub,,,,,,
Ipomoea venosa,K001490986,Eudicots-Asterids,Solanales,Convolvulaceae,Ipomoea,Ipomoea venosa (Desr.) Roem. & Schult. ,,climber;shrub,,,,,,
Oeceoclades beravensis,K001497641,Monocots,Asparagales,Orchidaceae,Oeceoclades,Oeceoclades beravensis (Rchb. f.) R. Bone & Buerki ,,,,,,,,
Doratoxylon chouxii,K001513364,Eudicots-Rosids,Sapindales,Sapindaceae,Doratoxylon,Doratoxylon chouxii Capuron ,,tree,,,,,,
Strychnos spinosa,K001521008,Eudicots-Asterids,Gentianales,Loganiaceae,Strychnos,Strychnos spinosa Lam. ,,shrub;tree,,,,,,
Ludia boinensis,K001521022,Eudicots-Rosids,Malpighiales,Salicaceae,Ludia,Ludia boinensis H. Perrier ,,tree,,,,,,
Garcinia arenicola,K001521024,Eudicots-Rosids,Malpighiales,Clusiaceae,Garcinia,Garcinia arenicola (Jum. & H. Perrier) P.W. Sweeney & Z.S. Rogers ,,shrub;tree,,,,,,
Doratoxylon chouxii,K001521028,Eudicots-Rosids,Sapindales,Sapindaceae,Doratoxylon,Doratoxylon chouxii Capuron ,,tree,,,,,,
Cryptostegia madagascariensis,K001521031,Eudicots-Asterids,Gentianales,Apocynaceae,Cryptostegia,Cryptostegia madagascariensis Bojer ex Decne. ,,climber;shrub,,,,,,
Passiflora foetida,K001521037,Eudicots-Rosids,Malpighiales,Passifloraceae,Passiflora,Passiflora foetida L. ,,,,,,,,
Karomia mira,K001521069,Eudicots-Asterids,Lamiales,Lamiaceae,Karomia,Karomia mira (Moldenke) R. Fern. ,,tree,,,,,,
Coptosperma mitochondrioides,K001521078,Eudicots-Asterids,Gentianales,Rubiaceae,Coptosperma,Coptosperma mitochondrioides Mouly & De Block ,,tree,,,,,,
Coptosperma mitochondrioides,K001521079,Eudicots-Asterids,Gentianales,Rubiaceae,Coptosperma,Coptosperma mitochondrioides Mouly & De Block ,,tree,,,,,,
Premna longiacuminata,K001521090,Eudicots-Asterids,Lamiales,Lamiaceae,Premna,Premna longiacuminata Moldenke ,,tree,,,,,,
Cissus ambongensis,K001521094,Eudicots-Rosids,Vitales,Vitaceae,Cissus,Cissus ambongensis Desc. ,,,,,,,,
Commiphora pervilleana,K001521095,Eudicots-Rosids,Sapindales,Burseraceae,Commiphora,Commiphora pervilleana Engl. ,,shrub;tree,,,,,,
Cassipourea lanceolata,K001521097,Eudicots-Rosids,Malpighiales,Rhizophoraceae,Cassipourea,Cassipourea lanceolata Tul. ,,shrub;tree,,,,,,
Cleome viscosa,K001521107,Eudicots-Rosids,Brassicales,Cleomaceae,Cleome,Cleome viscosa L. ,,herb;shrub,,,,,,
Paederia bojeriana,K001521110,Eudicots-Asterids,Gentianales,Rubiaceae,Paederia,Paederia bojeriana (A. Rich. ex DC.) Drake ,,climber,,,,,,
Turraea rostrata,K001521115,Eudicots-Rosids,Sapindales,Meliaceae,Turraea,Turraea rostrata C. DC. ,,,,,,,,
Brachylaena perrieri,K001521121,Eudicots-Asterids,Asterales,Asteraceae,Brachylaena,Brachylaena perrieri (Drake) Humbert ,,tree,,,,,,
Trichodesma zeylanicum,K001521150,Eudicots-Asterids,Boraginales,Boraginaceae,Trichodesma,Trichodesma zeylanicum (Burm. f.) R. Br. ,,herb;shrub,,,,,,
Tephrosia villosa,K001521153,Eudicots-Rosids,Fabales,Fabaceae,Tephrosia,Tephrosia villosa (L.) Pers. ,,herb,,,,,,
Secamone cristata,K001521162,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone cristata Jum. & H. Perrier ,,climber;shrub,,,,,,
Ormocarpopsis aspera,K001521170,Eudicots-Rosids,Fabales,Fabaceae,Ormocarpopsis,Ormocarpopsis aspera R. Vig. ,,shrub;tree,,,,,,
Croton bocquillonii,K001521179,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Croton,Croton bocquillonii Baill. ,,shrub,,,,,,
Croton menabeensis,K001521180,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Croton,Croton menabeensis Leandri ,,shrub,,,,,,
Merremia tridentata,K001521187,Eudicots-Asterids,Solanales,Convolvulaceae,Merremia,Merremia tridentata (L.) Hallier f. ,,,,,,,,
Vepris calcicola,K001521198,Eudicots-Rosids,Sapindales,Rutaceae,Vepris,Vepris calcicola H. Perrier ,,,,,,,,
Polystachya concreta,K001522005,Monocots,Asparagales,Orchidaceae,Polystachya,Polystachya concreta (Jacq.) Garay & H.R. Sweet ,,epiphyte;herb,,,,,,
Polystachya concreta,K001522005-7112157,Monocots,Asparagales,Orchidaceae,Polystachya,Polystachya concreta (Jacq.) Garay & H.R. Sweet ,,epiphyte;herb,,,,,,
Hibiscus palmatifidus,K001522105,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus palmatifidus Baker ,,tree,,,,,,
Hibiscus palmatifidus,K001522105-7809088,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus palmatifidus Baker ,,tree,,,,,,
Tina isaloensis,K001528815,Eudicots-Rosids,Sapindales,Sapindaceae,Tina,Tina isaloensis Drake ,,tree,,,,,,
Tina isaloensis,K001528818,Eudicots-Rosids,Sapindales,Sapindaceae,Tina,Tina isaloensis Drake ,,tree,,,,,,
Homalium confertum,K001553935,Eudicots-Rosids,Malpighiales,Salicaceae,Homalium,Homalium confertum Baker ,,tree,,,,,,
Dicoma incana,K001558844,Eudicots-Asterids,Asterales,Asteraceae,Dicoma,Dicoma incana (Baker) O. Hoffm. ,,,,,,,,
Dicoma incana,K001558845,Eudicots-Asterids,Asterales,Asteraceae,Dicoma,Dicoma incana (Baker) O. Hoffm. ,,,,,,,,
Dicoma incana,K001558846,Eudicots-Asterids,Asterales,Asteraceae,Dicoma,Dicoma incana (Baker) O. Hoffm. ,,,,,,,,
Prockiopsis hildebrandtii,K001567292,Eudicots-Rosids,Malpighiales,Salicaceae,Prockiopsis,Prockiopsis hildebrandtii Baill. ,,tree,,,,,,
Stictocardia beraviensis,K001587514,Eudicots-Asterids,Solanales,Convolvulaceae,Stictocardia,Stictocardia beraviensis (Vatke) Hallier f. ,,climber,,,,,,
Stictocardia beraviensis,K001587515,Eudicots-Asterids,Solanales,Convolvulaceae,Stictocardia,Stictocardia beraviensis (Vatke) Hallier f. ,,climber,,,,,,
Ximenia afra,K001588215,Eudicots-Basal,Santalales,Olacaceae,Ximenia,Ximenia afra Sond. ,,shrub;tree,,,,,,
Tricalysia majungensis,K001588236,Eudicots-Asterids,Gentianales,Rubiaceae,Tricalysia,Tricalysia majungensis Randriamb. & De Block ,,shrub;tree,,,,,,
Nervilia renschiana,K001597881,Monocots,Asparagales,Orchidaceae,Nervilia,Nervilia renschiana (Rchb. f.) Schltr. ,,herb,,,,,,
Nervilia renschiana,K001597882,Monocots,Asparagales,Orchidaceae,Nervilia,Nervilia renschiana (Rchb. f.) Schltr. ,,herb,,,,,,
Combretum villosum,K001604210,Eudicots-Rosids,Myrtales,Combretaceae,Combretum,Combretum villosum (Tul.) Jongkind ,,,,,,,,
Terminalia mantaly,K001604292,Eudicots-Rosids,Myrtales,Combretaceae,Terminalia,Terminalia mantaly H. Perrier ,,tree,,,,,,
Malleastrum gracile,K001604328,Eudicots-Rosids,Sapindales,Meliaceae,Malleastrum,Malleastrum gracile J.-F. Leroy ,,,,,,,,
Xyloolaena perrieri,K001607088,Eudicots-Rosids,Malvales,Sarcolaenaceae,Xyloolaena,Xyloolaena perrieri F. Gérard ,,tree,,,,,,
Albizia mainaea,K001609034,Eudicots-Rosids,Fabales,Fabaceae,Albizia,Albizia mainaea Villiers ,,tree,,,,,,
Senegalia polhillii,K001609762,Eudicots-Rosids,Fabales,Fabaceae,Senegalia,Senegalia polhillii (Villiers & Du Puy) Boatwr. ,,climber,,,,,,
Senegalia polhillii,K001609763,Eudicots-Rosids,Fabales,Fabaceae,Senegalia,Senegalia polhillii (Villiers & Du Puy) Boatwr. ,,climber,,,,,,
Senegalia pervillei,K001609794,Eudicots-Rosids,Fabales,Fabaceae,Senegalia,Senegalia pervillei (Benth.) Boatwr. ,,climber,,,,,,
Croton greveanus,K001611169,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Croton,Croton greveanus Baill. ,,shrub;tree,,,,,,
Drypetes perrieri,K001611476,Eudicots-Rosids,Malpighiales,Putranjivaceae,Drypetes,Drypetes perrieri Leandri ,,tree,,,,,,
Drypetes perrieri,K001611477,Eudicots-Rosids,Malpighiales,Putranjivaceae,Drypetes,Drypetes perrieri Leandri ,,tree,,,,,,
Drypetes perrieri,K001611480,Eudicots-Rosids,Malpighiales,Putranjivaceae,Drypetes,Drypetes perrieri Leandri ,,tree,,,,,,
Drypetes perrieri,K001611481,Eudicots-Rosids,Malpighiales,Putranjivaceae,Drypetes,Drypetes perrieri Leandri ,,tree,,,,,,
Drypetes capuronii,K001611482,Eudicots-Rosids,Malpighiales,Putranjivaceae,Drypetes,Drypetes capuronii Leandri ,,tree,,,,,,
Drypetes perrieri,K001611494,Eudicots-Rosids,Malpighiales,Putranjivaceae,Drypetes,Drypetes perrieri Leandri ,,tree,,,,,,
Drypetes capuronii,K001611497,Eudicots-Rosids,Malpighiales,Putranjivaceae,Drypetes,Drypetes capuronii Leandri ,,tree,,,,,,
Drypetes capuronii,K001611498,Eudicots-Rosids,Malpighiales,Putranjivaceae,Drypetes,Drypetes capuronii Leandri ,,tree,,,,,,
Microcharis phyllogramme,K001614004,Eudicots-Rosids,Fabales,Fabaceae,Microcharis,"Microcharis phyllogramme (R. Vig.) Schrire, Du Puy & Labat ",,herb,,,,,,
Oncinotis tomentella,K001614739,Eudicots-Asterids,Gentianales,Apocynaceae,Oncinotis,Oncinotis tomentella Radlk. ,,climber,,,,,,
Abrus madagascariensis,K001622358,Eudicots-Rosids,Fabales,Fabaceae,Abrus,Abrus madagascariensis R. Vig. ,,climber,,,,,,
Chamaecrista arenicola,K001622360,Eudicots-Rosids,Fabales,Fabaceae,Chamaecrista,Chamaecrista arenicola (R. Vig.) Du Puy ,,shrub,,,,,,
Cissus ambongensis,K001622363,Eudicots-Rosids,Vitales,Vitaceae,Cissus,Cissus ambongensis Desc. ,,,,,,,,
Malleastrum gracile,K001622368,Eudicots-Rosids,Sapindales,Meliaceae,Malleastrum,Malleastrum gracile J.-F. Leroy ,,,,,,,,
Capurodendron rubrocostatum,K001622369,Eudicots-Asterids,Ericales,Sapotaceae,Capurodendron,Capurodendron rubrocostatum (Jum. & H. Perrier) Aubrév. ,,tree,,,,,,
Paracarphalea kirondron,K001622966,Eudicots-Asterids,Gentianales,Rubiaceae,Paracarphalea,"Paracarphalea kirondron (Baill.) Razafim., Ferm, B. Bremer & Kårehed ",,Species,,,,,,
Pentopetia androsaemifolia,K001634276,Eudicots-Asterids,Gentianales,Apocynaceae,Pentopetia,Pentopetia androsaemifolia Decne. ,,shrub,,,,,,
Chlorophytum ankarense,K001634704,Monocots,Asparagales,Asparagaceae,Chlorophytum,Chlorophytum ankarense H. Perrier ,,herb,,,,,,
Cleistanthus boivinianus,K001634957,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Cleistanthus,Cleistanthus boivinianus (Baill.) Müll. Arg. ,,tree,,,,,,
Paracarphalea kirondron,K001634958,Eudicots-Asterids,Gentianales,Rubiaceae,Paracarphalea,"Paracarphalea kirondron (Baill.) Razafim., Ferm, B. Bremer & Kårehed ",,Species,,,,,,
Bivinia jalbertii,K001634966,Eudicots-Rosids,Malpighiales,Salicaceae,Bivinia,Bivinia jalbertii Tul. ,,shrub;tree,,,,,,
Carissa spinarum,K001635384,Eudicots-Asterids,Gentianales,Apocynaceae,Carissa,Carissa spinarum L. ,,climber;shrub;tree,,,,,,
Turraea pervillei,K001635426,Eudicots-Rosids,Sapindales,Meliaceae,Turraea,Turraea pervillei Baill. ,,,,,,,,
Merremia pinnata,K001635432,Eudicots-Asterids,Solanales,Convolvulaceae,Merremia,Merremia pinnata (Hochst. ex Choisy) Hallier f. ,,,,,,,,
Argomuellera gigantea,K001641274,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Argomuellera,Argomuellera gigantea (Baill.) Pax & K. Hoffm. ,,shrub,,,,,,
Dalbergia bemarivensis,K001641355,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia bemarivensis Phillipson & N. Wilding ,,shrub;tree,,,,,,
Pothos scandens,K001641528,Monocots,Alismatales,Araceae,Pothos,Pothos scandens L. ,,climber,,,,,,
Pothos scandens,K001641529,Monocots,Alismatales,Araceae,Pothos,Pothos scandens L. ,,climber,,,,,,
Securinega seyrigii,K001641880,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Securinega,Securinega seyrigii Leandri ,,tree,,,,,,
Operculina turpethum,K001702610,Eudicots-Asterids,Solanales,Convolvulaceae,Operculina,Operculina turpethum (L.) Silva Manso ,,climber;herb,,,,,,
Operculina turpethum,K001702611,Eudicots-Asterids,Solanales,Convolvulaceae,Operculina,Operculina turpethum (L.) Silva Manso ,,climber;herb,,,,,,
Habenaria boiviniana,K001721129,Monocots,Asparagales,Orchidaceae,Habenaria,Habenaria boiviniana Kraenzl. & Schltr. ,,herb,,,,,,
Habenaria boiviniana,K001721130,Monocots,Asparagales,Orchidaceae,Habenaria,Habenaria boiviniana Kraenzl. & Schltr. ,,herb,,,,,,
Habenaria boiviniana,K001721133,Monocots,Asparagales,Orchidaceae,Habenaria,Habenaria boiviniana Kraenzl. & Schltr. ,,herb,,,,,,
Habenaria boiviniana,K001721134,Monocots,Asparagales,Orchidaceae,Habenaria,Habenaria boiviniana Kraenzl. & Schltr. ,,herb,,,,,,
Jacquemontia tamnifolia,K001723307,Eudicots-Asterids,Solanales,Convolvulaceae,Jacquemontia,Jacquemontia tamnifolia (L.) Griseb. ,,climber;herb;shrub,,,,,,
Ipomoea obscura,K001741244,Eudicots-Asterids,Solanales,Convolvulaceae,Ipomoea,Ipomoea obscura (L.) Ker Gawl. ,,climber;herb,,,,,,
Ipomoea obscura,K001741249,Eudicots-Asterids,Solanales,Convolvulaceae,Ipomoea,Ipomoea obscura (L.) Ker Gawl. ,,climber;herb,,,,,,
Ipomoea obscura,K001741251,Eudicots-Asterids,Solanales,Convolvulaceae,Ipomoea,Ipomoea obscura (L.) Ker Gawl. ,,climber;herb,,,,,,
Ipomoea pileata,K001741311,Eudicots-Asterids,Solanales,Convolvulaceae,Ipomoea,Ipomoea pileata Roxb. ,,climber;herb,,,,,,
Ipomoea pileata,K001741312,Eudicots-Asterids,Solanales,Convolvulaceae,Ipomoea,Ipomoea pileata Roxb. ,,climber;herb,,,,,,
Ipomoea venosa,K001741331,Eudicots-Asterids,Solanales,Convolvulaceae,Ipomoea,Ipomoea venosa (Desr.) Roem. & Schult. ,,climber;shrub,,,,,,
Metaporana sericosepala,K001759101,Eudicots-Asterids,Solanales,Convolvulaceae,Metaporana,Metaporana sericosepala Verdc. ,,climber,,,,,,
Stictocardia mojangensis,K001767320,Eudicots-Asterids,Solanales,Convolvulaceae,Stictocardia,Stictocardia mojangensis (Vatke) D.F. Austin & Eich ,,climber;herb,,,,,,
Polyscias boivinii,K001769343,Eudicots-Asterids,Apiales,Araliaceae,Polyscias,Polyscias boivinii (Seem.) Bernardi ,,shrub;tree,,,,,,
Euphorbia viguieri,K001769348,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia viguieri Denis ,,shrub,,,,,,
Mimusops capuronii,K001769403,Eudicots-Asterids,Ericales,Sapotaceae,Mimusops,Mimusops capuronii Aubrév. ,,tree,,,,,,
Capsicum annuum,K001807329,Eudicots-Asterids,Solanales,Solanaceae,Capsicum,Capsicum annuum L. ,,shrub,,,,,,
Capsicum annuum,K001807330,Eudicots-Asterids,Solanales,Solanaceae,Capsicum,Capsicum annuum L. ,,shrub,,,,,,
Tsoala tubiflora,K001822379,Eudicots-Rosids,Fabales,Fabaceae,Tsoala,Tsoala tubiflora Bosser & D'Arcy ,,shrub;tree,,,,,,
Tsoala tubiflora,K001822380,Eudicots-Rosids,Fabales,Fabaceae,Tsoala,Tsoala tubiflora Bosser & D'Arcy ,,shrub;tree,,,,,,
Tsoala tubiflora,K001822381,Eudicots-Rosids,Fabales,Fabaceae,Tsoala,Tsoala tubiflora Bosser & D'Arcy ,,shrub;tree,,,,,,
Mucuna pruriens,K001861389,Eudicots-Rosids,Fabales,Fabaceae,Mucuna,Mucuna pruriens (L.) DC. ,,climber;herb;shrub,,,,,,
Mucuna pruriens,K001861390,Eudicots-Rosids,Fabales,Fabaceae,Mucuna,Mucuna pruriens (L.) DC. ,,climber;herb;shrub,,,,,,
Mucuna pruriens,K001861391,Eudicots-Rosids,Fabales,Fabaceae,Mucuna,Mucuna pruriens (L.) DC. ,,climber;herb;shrub,,,,,,
Senna obtusifolia,K001870001,Eudicots-Rosids,Fabales,Fabaceae,Senna,Senna obtusifolia (L.) H.S. Irwin & Barneby ,,perennial or subshrub,,,,,,
Merremia pinnata,K001870006,Eudicots-Asterids,Solanales,Convolvulaceae,Merremia,Merremia pinnata (Hochst. ex Choisy) Hallier f. ,,,,,,,,
Indigofera hirsuta,K001870007,Eudicots-Rosids,Fabales,Fabaceae,Indigofera,Indigofera hirsuta L. ,,perennial or subshrub,,,,,,
Gouania lineata,K001870022,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania lineata Tul. ,,climber,,,,,,
Stictocardia mojangensis,K001870026,Eudicots-Asterids,Solanales,Convolvulaceae,Stictocardia,Stictocardia mojangensis (Vatke) D.F. Austin & Eich ,,climber;herb,,,,,,
Securinega seyrigii,K001872074,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Securinega,Securinega seyrigii Leandri ,,tree,,,,,,
Pothos scandens,K001872496,Monocots,Alismatales,Araceae,Pothos,Pothos scandens L. ,,climber,,,,,,
Mimusops capuronii,K001872867,Eudicots-Asterids,Ericales,Sapotaceae,Mimusops,Mimusops capuronii Aubrév. ,,tree,,,,,,
Oeceoclades beravensis,K001876205,Monocots,Asparagales,Orchidaceae,Oeceoclades,Oeceoclades beravensis (Rchb. f.) R. Bone & Buerki ,,,,,,,,
Oeceoclades beravensis,K001876206,Monocots,Asparagales,Orchidaceae,Oeceoclades,Oeceoclades beravensis (Rchb. f.) R. Bone & Buerki ,,,,,,,,
Oeceoclades beravensis,K001876208,Monocots,Asparagales,Orchidaceae,Oeceoclades,Oeceoclades beravensis (Rchb. f.) R. Bone & Buerki ,,,,,,,,
Eulophia ramosa,K001879764,Monocots,Asparagales,Orchidaceae,Eulophia,Eulophia ramosa Ridl. ,,herb,,,,,,
Bivinia jalbertii,K001890738,Eudicots-Rosids,Malpighiales,Salicaceae,Bivinia,Bivinia jalbertii Tul. ,,shrub;tree,,,,,,
Drypetes capuronii,K001892855,Eudicots-Rosids,Malpighiales,Putranjivaceae,Drypetes,Drypetes capuronii Leandri ,,tree,,,,,,
Drypetes capuronii,K001892861,Eudicots-Rosids,Malpighiales,Putranjivaceae,Drypetes,Drypetes capuronii Leandri ,,tree,,,,,,
Deinbollia pervillei,K001895361,Eudicots-Rosids,Sapindales,Sapindaceae,Deinbollia,Deinbollia pervillei (Blume) Radlk. ,,tree,,,,,,
Rhus perrieri,K001896674,Eudicots-Rosids,Sapindales,Anacardiaceae,Rhus,Rhus perrieri (Courchet) H. Perrier ,,,,,,,,
Albuca volubilis,K001896680,Monocots,Asparagales,Asparagaceae,Albuca,Albuca volubilis (H. Perrier) J.C. Manning & Goldblatt ,,herb,,,,,,
Ecbolium syringifolium,K001896694,Eudicots-Asterids,Lamiales,Acanthaceae,Ecbolium,Ecbolium syringifolium (Vahl) Vollesen ,,shrub,,,,,,
Helichrysum leucosphaerum,K001897475,Eudicots-Asterids,Asterales,Asteraceae,Helichrysum,Helichrysum leucosphaerum Baker ,,,,,,,,
Helichrysum leucosphaerum,K001897476,Eudicots-Asterids,Asterales,Asteraceae,Helichrysum,Helichrysum leucosphaerum Baker ,,,,,,,,
Canarium multiflorum,K001898010,Eudicots-Rosids,Sapindales,Burseraceae,Canarium,Canarium multiflorum Engl. ,,tree,,,,,,
Dionycha boinensis,K001898341,Eudicots-Rosids,Myrtales,Melastomataceae,Dionycha,Dionycha boinensis H. Perrier ,,,,,,,,
Calotropis procera,K001898809,Eudicots-Asterids,Gentianales,Apocynaceae,Calotropis,Calotropis procera (Aiton) W.T. Aiton ,,,,,,,,
